subject,trial,state,chosen_color,ooz,Q_patternA_white,Q_patternA_black,Q_patternB_white,Q_patternB_black,p_patternA,p_patternB
5dd0dce9ed7ea418f59810e4,16,white_high,black,1,0.25828245155282226,0.6789966803767099,0.8464225606321361,0.03897901556186423,0.8176078946677026,0.4620466096794182
5dd0dce9ed7ea418f59810e4,17,white_high,black,1,0.25828245155282226,0.6789966803767099,0.8464225606321361,0.02204535221537866,0.8176078946677026,0.4666698775505445
5dd0dce9ed7ea418f59810e4,18,white_high,white,1,0.25828245155282226,0.6789966803767099,0.8464225606321361,0.012468184413964129,0.8176078946677026,0.4692872462221223
5dd0dce9ed7ea418f59810e4,19,white_high,black,0,0.25828245155282226,0.6789966803767099,0.7828121714949411,0.012468184413964129,0.8176078946677026,0.4519414715427119
5dd0dce9ed7ea418f59810e4,20,black_high,black,0,0.25828245155282226,0.6789966803767099,0.7828121714949411,0.006440626473702687,0.8176078946677026,0.45358078039109195
5dd0dce9ed7ea418f59810e4,21,black_high,black,0,0.25828245155282226,0.7858374416127694,0.7828121714949411,0.006440626473702687,0.8344501297056136,0.45358078039109195
5dd0dce9ed7ea418f59810e4,22,black_high,white,0,0.25828245155282226,0.8893711387778432,0.7828121714949411,0.006440626473702687,0.8495590546697173,0.45358078039109195
5dd0dce9ed7ea418f59810e4,23,black_high,black,0,0.13341964956027197,0.8893711387778432,0.7828121714949411,0.006440626473702687,0.866250513759918,0.45358078039109195
5dd0dce9ed7ea418f59810e4,24,black_high,black,0,0.13341964956027197,0.7978224839537822,0.7828121714949411,0.006440626473702687,0.8541732714082164,0.45358078039109195
5dd0dce9ed7ea418f59810e4,25,white_high,black,0,0.13341964956027197,0.7988751716345746,0.7828121714949411,0.006440626473702687,0.8543171441858037,0.45358078039109195
5dd0dce9ed7ea418f59810e4,26,black_high,black,0,0.13341964956027197,0.7988751716345746,0.7828121714949411,0.0033270015903278773,0.8543171441858037,0.4544279865555311
5dd0dce9ed7ea418f59810e4,27,black_high,black,0,0.13341964956027197,0.7994189531444036,0.7828121714949411,0.0033270015903278773,0.854391417683474,0.4544279865555311
5dd0dce9ed7ea418f59810e4,28,black_high,black,0,0.13341964956027197,0.7513563418979035,0.7828121714949411,0.0033270015903278773,0.847704606947263,0.4544279865555311
5dd0dce9ed7ea418f59810e4,29,white_high,black,0,0.13341964956027197,0.7748723934657864,0.7828121714949411,0.0033270015903278773,0.8510072756209447,0.4544279865555311
5dd0dce9ed7ea418f59810e4,30,white_high,white,0,0.13341964956027197,0.7748723934657864,0.7828121714949411,0.0017186122541400452,0.8510072756209447,0.45486572722087515
5dd0dce9ed7ea418f59810e4,31,white_high,white,0,0.13341964956027197,0.7748723934657864,0.7427778613442523,0.0017186122541400452,0.8510072756209447,0.44399239891903836
