subject,trial,state,chosen_color,ooz,V_white,V_black,p_black,p_target
63039f41fa5c21d483996be2,41,black_high,white,0,0.8745964231277714,-0.37027194096298155,0.22403909960627583,0.22403909960627583
63039f41fa5c21d483996be2,42,white_high,black,0,0.032611336901503016,-0.28651342754758935,0.5795721751494186,0.4204278248505814
63039f41fa5c21d483996be2,43,black_high,white,0,0.9014092044120587,-0.10973598968330558,0.2999377490238484,0.2999377490238484
63039f41fa5c21d483996be2,44,black_high,white,0,0.8670624767112709,-0.05151103924726105,0.33375084900095864,0.33375084900095864
63039f41fa5c21d483996be2,45,black_high,black,0,0.839651815945921,-0.2846307505450821,0.2614107800145552,0.2614107800145552
63039f41fa5c21d483996be2,46,white_high,black,0,0.01830562497384828,0.346015065208522,0.8042895862506292,0.19571041374937082
650f65aac58fe4dc08bbe23f_2,0,black_high,black,0,0.0,0.0,0.4897706349186712,0.4897706349186712
650f65aac58fe4dc08bbe23f_2,1,white_high,white,0,0.0,0.06855348470730496,0.5225703252852676,0.4774296747147324
650f65aac58fe4dc08bbe23f_2,2,white_high,black,0,0.25048631721570314,0.1015388912981316,0.41918329233500856,0.5808167076649915
650f65aac58fe4dc08bbe23f_2,3,black_high,white,0,0.11071713048411783,0.30471844473398874,0.5818930900586942,0.5818930900586942
650f65aac58fe4dc08bbe23f_2,4,black_high,white,0,0.03811009052248887,0.2529435940867801,0.59156503828555,0.59156503828555
650f65aac58fe4dc08bbe23f_2,5,black_high,black,0,0.06044528079429609,0.310771005654811,0.6078775428283856,0.6078775428283856
650f65aac58fe4dc08bbe23f_2,6,white_high,black,0,0.24015768180808622,0.13592730027348576,0.4401624025474017,0.5598375974525983
650f65aac58fe4dc08bbe23f_2,7,black_high,black,0,0.04543001300820061,0.3947496641823597,0.6520250173266245,0.6520250173266245
650f65aac58fe4dc08bbe23f_2,8,white_high,black,0,0.2315173561509506,0.11507270808073661,0.43440750559010644,0.5655924944098936
650f65aac58fe4dc08bbe23f_2,9,white_high,black,1,0.2241180401566478,0.07357704626850503,0.41844056652521283,0.5815594334747871
650f65aac58fe4dc08bbe23f_2,10,black_high,black,1,0.048227458015147426,0.3658361816226376,0.6381243251499149,0.6381243251499149
650f65aac58fe4dc08bbe23f_2,11,white_high,white,1,0.25534564599321163,0.4303452462532326,0.5730155320279909,0.42698446797200906
650f65aac58fe4dc08bbe23f_2,12,black_high,black,1,0.0775700637858816,0.6090620987884519,0.7264678589493346,0.7264678589493346
650f65aac58fe4dc08bbe23f_2,13,black_high,black,1,0.08604958402684927,0.21983044698723253,0.5536031535040578,0.5536031535040578
650f65aac58fe4dc08bbe23f_2,14,black_high,white,0,0.04198057617148724,0.5297451654223542,0.7095183629569061,0.7095183629569061
650f65aac58fe4dc08bbe23f_2,15,black_high,black,0,0.0343291896401321,0.6255355652194348,0.7485917810519449,0.7485917810519449
650f65aac58fe4dc08bbe23f_2,16,white_high,white,0,0.2586245703934389,0.3072964951294022,0.513065421615856,0.486934578384144
650f65aac58fe4dc08bbe23f_2,17,black_high,black,0,0.05600034206496246,0.4155777848957906,0.6564680513528556,0.6564680513528556
650f65aac58fe4dc08bbe23f_2,18,white_high,white,0,0.3018571150255792,0.20668862365322482,0.44444252629044917,0.5555574737095508
650f65aac58fe4dc08bbe23f_2,19,white_high,black,0,0.37631010902187323,0.3630382783518287,0.48342207745252036,0.5165779225474796
650f65aac58fe4dc08bbe23f_2,20,black_high,black,1,0.07376641653275742,0.430616623036969,0.6552894150972889,0.6552894150972889
650f65aac58fe4dc08bbe23f_2,21,black_high,black,0,0.04281285119259444,-0.058645498560948556,0.4414707781224184,0.4414707781224184
650f65aac58fe4dc08bbe23f_2,22,black_high,white,0,0.04281285119259444,0.22567813367691125,0.5766964116651715,0.5766964116651715
650f65aac58fe4dc08bbe23f_2,23,black_high,black,0,0.06187724976495161,0.18973207151783056,0.5507972922347866,0.5507972922347866
650f65aac58fe4dc08bbe23f_2,24,white_high,black,0,0.33825298265481907,0.25640359632083504,0.4507482384516623,0.5492517615483377
650f65aac58fe4dc08bbe23f_2,25,black_high,white,0,0.07472194344094016,0.177943154949185,0.5391010694355267,0.5391010694355267
650f65aac58fe4dc08bbe23f_2,26,white_high,black,0,0.33119801622617234,0.21305338919938416,0.4336079039378199,0.5663920960621801
650f65aac58fe4dc08bbe23f_2,27,black_high,white,1,0.08465392948735094,0.22372857201566215,0.5561067721685599,0.5561067721685599
650f65aac58fe4dc08bbe23f_2,28,white_high,white,1,0.27468438201791523,0.21534545378410375,0.4614404532987436,0.5385595467012564
650f65aac58fe4dc08bbe23f_2,29,black_high,black,1,0.2568053145886722,0.24414197066009827,0.48371304466978204,0.48371304466978204
650f65aac58fe4dc08bbe23f_2,30,white_high,white,0,0.40208328777890867,0.15333605895730634,0.373501791213556,0.626498208786444
650f65aac58fe4dc08bbe23f_2,31,black_high,white,1,0.0563726409488977,0.1593063848400588,0.5389642976745042,0.5389642976745042
650f65aac58fe4dc08bbe23f_2,32,white_high,white,1,0.38320322372474436,0.19372819901163862,0.40041673910042497,0.599583260899575
650f65aac58fe4dc08bbe23f_2,33,white_high,black,1,0.17118248194846863,0.17707540616538306,0.4925906851964998,0.5074093148035002
650f65aac58fe4dc08bbe23f_2,34,white_high,white,0,0.1928893232867804,0.18638420923944854,0.48665838517401516,0.5133416148259848
650f65aac58fe4dc08bbe23f_2,35,black_high,white,0,0.08785350750468493,0.06082703891551043,0.4768482380188543,0.4768482380188543
650f65aac58fe4dc08bbe23f_2,36,white_high,white,0,0.27294736203688463,0.17717309329259842,0.4441561402182416,0.5558438597817583
650f65aac58fe4dc08bbe23f_2,37,black_high,white,0,0.07088732479541812,0.10857038755478116,0.5078074075528825,0.5078074075528825
650f65aac58fe4dc08bbe23f_2,38,white_high,black,0,0.36744623204602744,0.20167091608939672,0.4113593062403723,0.5886406937596277
650f65aac58fe4dc08bbe23f_2,39,white_high,white,0,0.3908036069468308,0.20111768028380644,0.4003197892533815,0.5996802107466185
650f65aac58fe4dc08bbe23f_2,40,white_high,black,0,0.25508827277385937,0.1914989881061372,0.4594185594074223,0.5405814405925777
650f65aac58fe4dc08bbe23f_2,41,black_high,black,0,0.10033618398911216,0.1383997998339465,0.5079895323756601,0.5079895323756601
650f65aac58fe4dc08bbe23f_2,42,white_high,white,0,0.27939722517669646,0.22477331282428437,0.4636848679677154,0.5363151320322845
650f65aac58fe4dc08bbe23f_2,43,white_high,white,0,0.3341304690068844,0.201832835507825,0.42696469160322714,0.5730353083967729
650f65aac58fe4dc08bbe23f_2,44,black_high,white,0,0.1337854832702773,0.10767333422120952,0.4772850008253762,0.4772850008253762
650f65aac58fe4dc08bbe23f_2,45,white_high,white,0,0.42240163680302445,0.17216094614652547,0.37283287525021236,0.6271671247497876
650f65aac58fe4dc08bbe23f_2,46,white_high,black,0,0.33489433994906387,0.17878293261000328,0.41584724812361595,0.584152751876384
654fd3d72b14d852c7fff2b4,0,black_high,black,0,0.0,0.0,0.529044421232614,0.529044421232614
654fd3d72b14d852c7fff2b4,1,black_high,black,1,0.0,0.04097241400631391,0.54383565842299,0.54383565842299
654fd3d72b14d852c7fff2b4,2,white_high,white,0,0.0,0.814545454491932,0.7856493320864286,0.21435066791357138
654fd3d72b14d852c7fff2b4,3,black_high,black,0,0.0303825282147604,0.45444775325241404,0.6752402621545909,0.6752402621545909
654fd3d72b14d852c7fff2b4,4,white_high,white,0,0.24867255419010934,0.9160056252964006,0.7474708471906351,0.25252915280936494
654fd3d72b14d852c7fff2b4,5,white_high,white,0,0.3543557700499837,0.6625940450009723,0.6373361567587679,0.36266384324123213
654fd3d72b14d852c7fff2b4,6,black_high,black,0,0.03409909498626433,0.45627704932260116,0.6746391141783856,0.6746391141783856
654fd3d72b14d852c7fff2b4,7,black_high,black,0,0.03507441658925531,0.31232939496164375,0.6268760426673624,0.6268760426673624
654fd3d72b14d852c7fff2b4,8,white_high,black,1,0.2722952524825035,0.2397618332755478,0.5172619734488232,0.4827380265511768
654fd3d72b14d852c7fff2b4,9,white_high,white,1,0.3154226579991608,0.06293600796254173,0.43775919328889157,0.5622408067111084
654fd3d72b14d852c7fff2b4,10,white_high,white,1,0.6999659551837962,0.06293600796254173,0.3081982651508031,0.6918017348491969
654fd3d72b14d852c7fff2b4,11,black_high,black,0,-0.24651367528307527,-0.16952182444695396,0.5567761612500173,0.5567761612500173
